x1,y1,x2,y2,confidence,class_id,class_name
30.22,280.69,47.98,324.65,1.00,1,saddle
68.90,383.83,94.90,429.48,1.00,1,saddle
198.26,357.62,229.96,399.05,1.00,1,saddle
233.13,420.18,261.03,467.53,1.00,1,saddle
281.95,475.14,300.98,523.33,1.00,1,saddle
348.53,446.39,380.24,508.11,1.00,1,saddle
397.36,401.59,430.33,456.54,1.00,1,saddle
470.91,442.17,501.98,486.98,1.00,1,saddle
443.65,441.32,464.57,486.13,1.00,1,saddle
513.39,482.75,536.22,531.78,1.00,1,saddle
0.00,243.49,63.83,449.78,1.00,0,bicycle
46.71,237.57,134.21,426.10,1.00,0,bicycle
91.73,315.35,150.07,519.95,1.00,0,bicycle
192.55,282.38,252.79,502.19,1.00,0,bicycle
119.00,390.59,222.35,550.38,1.00,0,bicycle
229.96,337.33,285.76,546.16,1.00,0,bicycle
271.81,385.52,313.02,635.77,1.00,0,bicycle
326.98,378.76,377.07,640.00,1.00,0,bicycle
373.90,329.72,417.01,547.85,1.00,0,bicycle
404.33,361.85,442.38,581.66,1.00,0,bicycle
427.16,367.77,477.89,587.58,1.00,0,bicycle
462.03,388.06,520.37,610.41,1.00,0,bicycle
515.93,409.19,566.02,599.42,1.00,0,bicycle
505.15,279.84,592.02,482.75,1.00,0,bicycle
482.64,0.00,538.12,163.27,1.00,0,bicycle
556.66,5.70,579.67,45.51,1.00,1,saddle
149.27,470.93,174.15,506.59,1.00,1,saddle
574.07,337.42,592.73,373.90,1.00,1,saddle
583.40,470.93,593.97,514.88,1.00,1,saddle
