x1,y1,x2,y2,confidence,class_id,class_name
54.11,117.66,210.22,198.10,1.00,0,bicycle
26.74,205.42,202.14,297.61,1.00,0,bicycle
46.65,285.17,226.39,359.81,1.00,0,bicycle
55.35,343.22,241.32,401.27,1.00,0,bicycle
13.09,381.11,216.06,448.76,1.00,0,bicycle
44.16,462.64,207.74,558.83,1.00,0,bicycle
50.38,525.66,193.43,628.49,1.00,0,bicycle
414.94,3.55,562.25,85.39,1.00,0,bicycle
407.39,59.20,564.71,168.24,1.00,0,bicycle
429.78,168.32,588.44,246.19,1.00,0,bicycle
419.83,236.24,596.46,297.08,1.00,0,bicycle
404.90,295.99,600.72,354.00,1.00,0,bicycle
406.76,375.65,590.08,471.76,1.00,0,bicycle
395.57,552.20,570.34,640.00,1.00,0,bicycle
101.48,118.12,136.67,158.50,1.00,1,saddle
65.47,191.24,101.48,231.61,1.00,1,saddle
71.20,410.57,108.03,457.49,1.00,1,saddle
123.58,365.83,160.41,408.39,1.00,1,saddle
82.66,527.33,120.31,563.34,1.00,1,saddle
92.48,600.44,121.13,634.27,1.00,1,saddle
477.95,29.74,509.87,64.66,1.00,1,saddle
509.05,168.32,539.34,196.69,1.00,1,saddle
485.32,298.18,522.97,344.01,1.00,1,saddle
486.14,424.76,522.97,476.04,1.00,1,saddle
470.59,608.08,502.51,640.00,1.00,1,saddle
