x1,y1,x2,y2,confidence,class_id,class_name
405.12,46.10,565.97,165.57,1.00,0,bicycle
428.09,169.13,596.79,244.76,1.00,0,bicycle
416.85,0.29,563.07,94.12,1.00,0,bicycle
404.30,368.01,577.33,471.68,1.00,0,bicycle
417.39,241.43,603.17,301.45,1.00,0,bicycle
403.03,292.72,603.17,364.74,1.00,0,bicycle
388.75,464.04,556.52,566.62,1.00,0,bicycle
400.20,556.79,563.89,640.00,1.00,0,bicycle
53.20,103.94,213.61,196.69,1.00,0,bicycle
40.10,194.51,200.51,295.99,1.00,0,bicycle
43.38,279.62,220.15,352.74,1.00,0,bicycle
42.56,342.92,242.25,388.75,1.00,0,bicycle
26.19,380.02,207.06,454.22,1.00,0,bicycle
44.19,458.58,207.88,558.98,1.00,0,bicycle
62.20,526.24,191.51,627.72,1.00,0,bicycle
100.67,119.22,135.86,160.68,1.00,1,saddle
67.11,193.42,101.48,231.61,1.00,1,saddle
124.40,371.29,162.05,404.02,1.00,1,saddle
67.93,411.66,111.30,456.40,1.00,1,saddle
76.93,522.97,118.67,568.80,1.00,1,saddle
509.87,166.14,543.43,202.15,1.00,1,saddle
485.32,294.90,522.15,341.82,1.00,1,saddle
486.14,429.12,522.97,472.77,1.00,1,saddle
465.68,609.17,503.32,640.00,1.00,1,saddle
94.94,603.72,121.94,634.27,1.00,1,saddle
468.95,529.51,499.23,569.89,1.00,1,saddle
478.77,31.92,508.24,60.29,1.00,1,saddle
