x1,y1,x2,y2,confidence,class_id,class_name
364.89,137.42,411.64,254.55,1.00,0,bicycle
422.53,160.32,466.21,265.52,1.00,0,bicycle
472.38,163.29,528.19,268.95,1.00,0,bicycle
514.92,177.93,560.21,277.19,1.00,0,bicycle
550.60,174.50,583.99,254.76,1.00,0,bicycle
480.16,380.10,548.54,486.37,1.00,0,bicycle
363.00,383.08,403.54,490.34,1.00,0,bicycle
426.19,381.48,479.47,473.41,1.00,0,bicycle
183.89,402.29,235.22,493.08,1.00,0,bicycle
140.66,388.56,193.37,491.71,1.00,0,bicycle
387.08,184.11,402.40,202.86,1.00,1,saddle
468.73,197.37,481.53,217.04,1.00,1,saddle
524.30,206.98,537.79,225.27,1.00,1,saddle
581.25,230.07,592.22,242.20,1.00,1,saddle
597.48,180.45,603.66,194.40,1.00,1,saddle
546.03,417.15,554.72,436.14,1.00,1,saddle
476.73,432.25,491.60,451.23,1.00,1,saddle
128.87,444.14,144.43,460.83,1.00,1,saddle
