x1,y1,x2,y2,confidence,class_id,class_name
361.96,109.39,530.33,206.25,1.00,0,bicycle
427.11,172.72,593.83,244.59,1.00,0,bicycle
408.39,63.56,556.52,165.05,1.00,0,bicycle
416.57,234.89,607.26,298.18,1.00,0,bicycle
45.83,111.58,213.61,204.33,1.00,0,bicycle
33.55,194.51,200.51,292.72,1.00,0,bicycle
45.83,280.72,225.06,349.46,1.00,0,bicycle
46.65,342.92,242.25,398.57,1.00,0,bicycle
29.46,386.56,207.06,456.40,1.00,0,bicycle
28.64,459.68,202.97,563.34,1.00,0,bicycle
39.28,533.88,194.78,632.09,1.00,0,bicycle
400.20,295.99,603.17,357.10,1.00,0,bicycle
406.75,368.01,585.17,466.22,1.00,0,bicycle
389.57,461.86,554.89,569.89,1.00,0,bicycle
398.57,561.16,570.43,640.00,1.00,0,bicycle
100.67,119.22,135.86,160.68,1.00,1,saddle
67.11,193.42,101.48,231.61,1.00,1,saddle
124.40,371.29,162.05,404.02,1.00,1,saddle
67.93,411.66,111.30,456.40,1.00,1,saddle
76.93,522.97,118.67,568.80,1.00,1,saddle
509.87,166.14,543.43,202.15,1.00,1,saddle
485.32,294.90,522.15,341.82,1.00,1,saddle
486.14,429.12,522.97,472.77,1.00,1,saddle
465.68,609.17,503.32,640.00,1.00,1,saddle
94.94,603.72,121.94,634.27,1.00,1,saddle
434.58,100.66,470.59,124.67,1.00,1,saddle
468.95,525.15,506.60,567.71,1.00,1,saddle
