x1,y1,x2,y2,confidence,class_id,class_name
401.79,284.44,597.71,354.00,1.00,0,bicycle
389.39,459.32,564.12,562.55,1.00,0,bicycle
403.64,592.12,403.64,592.83,1.00,0,bicycle
394.14,575.23,578.43,640.00,1.00,0,bicycle
432.16,174.61,593.98,245.36,1.00,0,bicycle
403.65,42.95,564.12,158.29,1.00,0,bicycle
413.68,2.82,567.87,95.75,1.00,0,bicycle
58.46,109.36,211.47,205.59,1.00,0,bicycle
34.83,194.78,207.74,295.01,1.00,0,bicycle
49.14,335.84,245.68,388.65,1.00,0,bicycle
8.13,387.94,218.30,447.79,1.00,0,bicycle
32.34,459.32,207.21,552.20,1.00,0,bicycle
19.28,523.17,196.54,630.98,1.00,0,bicycle
102.65,121.80,138.56,157.01,1.00,1,saddle
68.33,190.10,103.18,229.53,1.00,1,saddle
123.78,359.78,162.85,401.32,1.00,1,saddle
73.61,411.18,117.44,451.31,1.00,1,saddle
81.53,527.35,126.95,556.92,1.00,1,saddle
468.07,616.06,503.98,640.00,1.00,1,saddle
468.60,527.35,507.14,573.82,1.00,1,saddle
483.38,297.12,529.85,339.36,1.00,1,saddle
511.90,168.27,546.75,198.55,1.00,1,saddle
477.04,33.09,515.06,55.62,1.00,1,saddle
88.94,604.44,121.28,627.66,1.00,1,saddle
