x1,y1,x2,y2,confidence,class_id,class_name
0.00,151.66,25.79,184.31,1.00,1,saddle
12.44,202.24,36.70,229.96,1.00,1,saddle
11.84,277.71,44.78,307.74,1.00,1,saddle
4.86,332.26,34.21,366.92,1.00,1,saddle
39.74,465.95,70.28,503.88,1.00,1,saddle
454.65,350.01,491.84,381.29,1.00,1,saddle
478.29,426.15,508.77,455.17,1.00,1,saddle
483.89,524.83,515.61,559.66,1.00,1,saddle
435.37,274.39,469.58,315.02,1.00,1,saddle
406.14,169.07,429.78,196.44,1.00,1,saddle
50.51,548.88,79.68,580.82,1.00,1,saddle
205.23,459.32,325.07,640.00,1.00,0,bicycle
394.32,284.34,531.16,394.64,1.00,0,bicycle
409.25,378.05,576.56,457.66,1.00,0,bicycle
438.48,427.81,599.57,561.32,1.00,0,bicycle
371.93,237.07,549.19,332.44,1.00,0,bicycle
363.23,145.02,507.52,257.80,1.00,0,bicycle
278.64,202.24,422.31,309.22,1.00,0,bicycle
313.47,0.00,447.45,130.92,1.00,0,bicycle
0.00,412.58,158.31,514.03,1.00,0,bicycle
0.00,259.55,134.97,319.58,1.00,0,bicycle
0.00,187.69,123.43,261.24,1.00,0,bicycle
0.00,102.30,129.99,163.17,1.00,0,bicycle
0.00,318.73,122.80,366.92,1.00,0,bicycle
16.17,501.61,156.11,579.57,1.00,0,bicycle
311.60,243.71,337.73,267.76,1.00,1,saddle
19.28,80.34,37.94,99.41,1.00,1,saddle
0.00,154.97,98.27,208.05,1.00,0,bicycle
0.00,358.15,148.03,411.22,1.00,0,bicycle
