x1,y1,x2,y2,confidence,class_id,class_name
199.65,195.30,231.99,232.10,1.00,1,saddle
405.52,171.56,434.13,193.95,1.00,1,saddle
440.35,275.22,468.96,311.71,1.00,1,saddle
449.99,349.17,483.89,379.71,1.00,1,saddle
476.42,426.15,508.14,456.83,1.00,1,saddle
13.10,277.71,41.67,308.39,1.00,1,saddle
4.35,336.49,38.47,363.95,1.00,1,saddle
38.56,467.61,67.17,499.13,1.00,1,saddle
56.60,539.39,83.49,571.27,1.00,1,saddle
0.00,153.87,24.26,181.51,1.00,1,saddle
487.62,526.49,514.99,558.83,1.00,1,saddle
179.13,164.09,339.02,289.32,1.00,0,bicycle
278.64,208.05,420.45,305.90,1.00,0,bicycle
366.92,141.70,487.00,265.27,1.00,0,bicycle
378.97,251.17,531.78,324.65,1.00,0,bicycle
391.84,283.51,528.05,395.46,1.00,0,bicycle
409.41,375.56,567.85,456.83,1.00,0,bicycle
437.24,426.98,597.71,562.15,1.00,0,bicycle
0.00,164.02,106.31,220.66,1.00,0,bicycle
0.00,260.40,139.29,322.96,1.00,0,bicycle
0.00,312.81,119.42,385.51,1.00,0,bicycle
0.00,96.38,122.80,154.72,1.00,0,bicycle
312.39,10.99,436.04,143.73,1.00,0,bicycle
12.44,426.15,159.84,514.05,1.00,0,bicycle
34.83,495.81,153.62,587.03,1.00,0,bicycle
47.27,532.30,174.15,631.81,1.00,0,bicycle
70.90,611.91,93.92,633.47,1.00,1,saddle
310.36,247.02,338.97,272.73,1.00,1,saddle
19.90,78.68,39.81,102.73,1.00,1,saddle
9.33,354.00,145.54,424.49,1.00,0,bicycle
