x1,y1,x2,y2,confidence,class_id,class_name
450.62,348.32,494.37,389.75,1.00,1,saddle
433.50,273.92,476.62,317.89,1.00,1,saddle
399.89,175.01,439.21,202.91,1.00,1,saddle
474.08,416.80,514.66,464.99,1.00,1,saddle
482.64,523.33,516.57,562.15,1.00,1,saddle
44.81,546.16,84.76,576.59,1.00,1,saddle
32.76,460.77,71.44,501.35,1.00,1,saddle
14.37,273.08,41.00,314.50,1.00,1,saddle
13.10,83.70,46.71,105.68,1.00,1,saddle
10.57,207.98,37.20,238.41,1.00,1,saddle
2.32,153.03,26.42,180.08,1.00,1,saddle
278.78,191.92,422.09,306.05,1.00,0,bicycle
390.38,129.35,514.03,225.73,1.00,0,bicycle
342.19,74.40,503.25,191.92,1.00,0,bicycle
309.85,0.00,426.53,84.54,1.00,0,bicycle
375.80,229.12,553.34,329.72,1.00,0,bicycle
401.16,289.14,590.12,395.67,1.00,0,bicycle
412.58,368.61,578.07,460.77,1.00,0,bicycle
434.77,433.71,602.80,559.68,1.00,0,bicycle
0.00,418.49,166.55,496.27,1.00,0,bicycle
0.00,257.86,134.85,322.96,1.00,0,bicycle
0.00,198.68,125.97,239.26,1.00,0,bicycle
0.00,90.46,126.60,152.18,1.00,0,bicycle
0.00,315.35,133.58,385.52,1.00,0,bicycle
1.69,497.12,158.94,579.97,1.00,0,bicycle
313.47,248.68,340.21,273.56,1.00,1,saddle
384.37,91.95,408.01,119.31,1.00,1,saddle
6.84,334.10,36.07,364.78,1.00,1,saddle
