x1,y1,x2,y2,confidence,class_id,class_name
136.12,145.42,167.19,196.14,1.00,1,saddle
248.98,103.99,285.13,163.17,1.00,1,saddle
320.63,164.86,356.14,221.51,1.00,1,saddle
236.30,218.12,271.81,277.30,1.00,1,saddle
385.94,199.52,420.82,255.32,1.00,1,saddle
459.50,254.48,490.57,302.67,1.00,1,saddle
484.86,135.27,516.57,183.46,1.00,1,saddle
539.39,132.73,562.22,182.62,1.00,1,saddle
569.19,165.71,593.29,209.67,1.00,1,saddle
530.52,575.42,552.93,620.20,1.00,1,saddle
139.29,61.72,218.55,296.75,1.00,0,bicycle
196.99,114.14,285.76,331.41,1.00,0,bicycle
242.01,5.07,302.25,254.48,1.00,0,bicycle
292.10,33.82,363.75,293.37,1.00,0,bicycle
365.65,91.31,417.01,321.27,1.00,0,bicycle
418.92,129.35,472.81,363.54,1.00,0,bicycle
443.65,5.92,503.25,260.40,1.00,0,bicycle
19.90,101.07,90.81,278.54,1.00,0,bicycle
82.72,606.93,101.38,640.00,1.00,1,saddle
31.72,460.98,70.28,640.00,1.00,0,bicycle
261.85,595.32,289.83,630.98,1.00,1,saddle
258.11,478.39,292.32,640.00,1.00,0,bicycle
330.88,459.32,382.51,640.00,1.00,0,bicycle
350.17,577.08,371.93,614.40,1.00,1,saddle
438.48,585.37,460.87,627.66,1.00,1,saddle
559.14,610.25,577.18,640.00,1.00,1,saddle
406.14,480.88,462.12,640.00,1.00,0,bicycle
469.58,479.22,542.97,640.00,1.00,0,bicycle
601.44,237.90,640.00,403.76,1.00,0,bicycle
527.42,69.56,592.11,279.37,1.00,0,bicycle
493.22,52.14,541.73,256.97,1.00,0,bicycle
0.00,177.36,13.06,214.68,1.00,1,saddle
25.50,538.10,38.56,568.78,1.00,1,saddle
