x1,y1,x2,y2,confidence,class_id,class_name
404.49,292.43,608.24,353.96,1.00,0,bicycle
44.15,456.00,204.63,540.47,1.00,0,bicycle
409.19,426.98,577.80,527.95,1.00,0,bicycle
401.85,362.29,589.00,437.07,1.00,0,bicycle
399.77,263.59,578.39,303.05,1.00,0,bicycle
408.80,76.37,570.32,163.82,1.00,0,bicycle
390.64,148.88,587.35,213.93,1.00,0,bicycle
438.63,125.76,594.90,186.75,1.00,0,bicycle
425.80,17.95,553.35,97.98,1.00,0,bicycle
17.17,283.70,202.36,324.45,1.00,0,bicycle
403.65,598.64,580.07,636.47,1.00,0,bicycle
400.99,502.44,565.99,585.37,1.00,0,bicycle
495.48,298.95,530.59,338.57,1.00,1,saddle
474.01,621.62,504.57,640.00,1.00,1,saddle
90.07,524.14,120.09,556.75,1.00,1,saddle
502.83,483.70,536.28,512.83,1.00,1,saddle
506.53,389.64,538.03,427.19,1.00,1,saddle
487.39,246.63,512.93,280.25,1.00,1,saddle
471.65,130.77,498.33,158.66,1.00,1,saddle
485.13,30.67,513.29,57.83,1.00,1,saddle
77.19,284.00,106.73,321.42,1.00,1,saddle
474.64,571.64,502.80,598.01,1.00,1,saddle
406.14,562.98,570.96,616.05,1.00,0,bicycle
