x1,y1,x2,y2,confidence,class_id,class_name
404.28,283.51,605.79,368.93,1.00,0,bicycle
431.46,174.98,599.25,242.90,1.00,0,bicycle
411.99,35.16,569.10,160.78,1.00,0,bicycle
421.64,0.00,564.81,90.65,1.00,0,bicycle
71.53,116.00,218.13,202.15,1.00,0,bicycle
36.07,199.75,209.14,290.84,1.00,0,bicycle
39.18,281.85,205.54,345.97,1.00,0,bicycle
40.43,404.59,218.31,468.75,1.00,0,bicycle
49.47,344.88,243.19,406.85,1.00,0,bicycle
495.48,298.95,530.59,338.57,1.00,1,saddle
518.44,176.49,547.70,203.50,1.00,1,saddle
485.57,36.62,512.14,61.23,1.00,1,saddle
85.99,522.26,122.46,557.68,1.00,1,saddle
95.45,478.44,127.86,505.45,1.00,1,saddle
77.44,410.01,112.56,449.03,1.00,1,saddle
129.22,362.58,162.53,399.20,1.00,1,saddle
79.69,287.54,109.40,321.16,1.00,1,saddle
75.19,193.90,105.80,228.71,1.00,1,saddle
108.05,123.66,139.12,158.48,1.00,1,saddle
