x1,y1,x2,y2,confidence,class_id,class_name
21.69,254.86,31.52,295.24,1.00,1,saddle
188.69,135.34,215.70,179.00,1.00,1,saddle
230.02,118.42,251.72,163.72,1.00,1,saddle
311.47,125.52,331.53,174.63,1.00,1,saddle
349.95,222.66,372.46,261.95,1.00,1,saddle
424.71,150.08,450.09,187.19,1.00,1,saddle
486.92,133.16,509.03,182.27,1.00,1,saddle
533.99,145.16,553.23,186.09,1.00,1,saddle
583.93,145.16,602.34,180.09,1.00,1,saddle
194.85,578.21,218.53,609.33,1.00,1,saddle
107.91,612.94,128.89,635.49,1.00,1,saddle
52.10,614.74,69.69,639.55,1.00,1,saddle
0.00,171.39,64.61,308.04,1.00,0,bicycle
49.05,39.69,122.53,232.10,1.00,0,bicycle
133.61,96.07,215.81,323.83,1.00,0,bicycle
180.29,34.73,242.53,259.78,1.00,0,bicycle
241.18,34.73,289.89,260.69,1.00,0,bicycle
290.57,32.47,347.73,257.98,1.00,0,bicycle
339.61,115.91,395.43,330.14,1.00,0,bicycle
398.13,16.69,445.83,282.79,1.00,0,bicycle
439.40,9.02,486.76,259.78,1.00,0,bicycle
474.59,29.77,533.79,257.08,1.00,0,bicycle
508.42,49.16,555.43,291.36,1.00,0,bicycle
540.89,52.77,573.36,242.20,1.00,0,bicycle
559.49,54.57,592.98,259.33,1.00,0,bicycle
575.05,119.97,632.90,294.96,1.00,0,bicycle
186.05,475.83,256.41,631.88,1.00,0,bicycle
