x1,y1,x2,y2,confidence,class_id,class_name
112.18,161.38,197.20,270.80,1.00,0,bicycle
355.42,146.42,408.17,270.01,1.00,0,bicycle
299.33,153.32,341.69,271.02,1.00,0,bicycle
409.10,153.51,472.08,276.02,1.00,0,bicycle
443.05,152.52,503.08,257.81,1.00,0,bicycle
507.50,271.09,588.68,310.95,1.00,0,bicycle
389.91,453.14,492.74,526.45,1.00,0,bicycle
247.72,361.62,312.67,498.40,1.00,0,bicycle
176.88,374.42,237.39,482.66,1.00,0,bicycle
152.28,363.59,220.66,486.59,1.00,0,bicycle
260.17,416.43,280.64,435.33,1.00,1,saddle
430.21,494.37,452.25,518.77,1.00,1,saddle
380.62,192.87,405.02,218.84,1.00,1,saddle
467.99,190.50,486.10,211.76,1.00,1,saddle
446.74,206.25,466.42,229.08,1.00,1,saddle
120.05,212.55,136.58,232.23,1.00,1,saddle
178.51,420.00,193.79,443.15,1.00,1,saddle
162.30,412.59,182.22,432.50,1.00,1,saddle
312.91,190.72,322.93,211.83,1.00,1,saddle
574.84,288.40,587.36,299.85,1.00,1,saddle
