x1,y1,x2,y2,confidence,class_id,class_name
12.47,77.78,45.44,98.07,1.00,1,saddle
8.03,276.05,45.40,316.20,1.00,1,saddle
32.13,457.38,70.17,505.57,1.00,1,saddle
44.81,540.24,81.59,580.82,1.00,1,saddle
67.64,603.65,98.71,640.00,1.00,1,saddle
435.37,278.54,467.72,305.90,1.00,1,saddle
450.62,344.94,486.38,378.88,1.00,1,saddle
476.42,419.34,511.25,458.49,1.00,1,saddle
483.89,531.47,518.47,561.37,1.00,1,saddle
404.97,165.71,434.13,193.95,1.00,1,saddle
4.23,331.41,35.45,367.27,1.00,1,saddle
3.59,146.26,25.79,179.23,1.00,1,saddle
279.42,207.98,423.36,316.20,1.00,0,bicycle
381.26,144.19,513.74,253.66,1.00,0,bicycle
378.34,246.19,539.86,328.03,1.00,0,bicycle
394.82,285.17,531.78,400.74,1.00,0,bicycle
411.31,378.05,576.56,453.16,1.00,0,bicycle
437.86,427.79,599.00,565.47,1.00,0,bicycle
15.01,531.78,172.89,634.93,1.00,0,bicycle
0.00,493.74,158.31,578.28,1.00,0,bicycle
0.00,429.48,159.58,517.41,1.00,0,bicycle
0.00,306.05,121.53,373.69,1.00,0,bicycle
0.00,261.24,140.55,312.81,1.00,0,bicycle
0.00,167.40,135.48,238.41,1.00,0,bicycle
0.00,99.76,123.43,158.10,1.00,0,bicycle
320.63,0.00,437.94,141.19,1.00,0,bicycle
0.00,155.80,103.25,208.05,1.00,0,bicycle
314.71,247.02,342.70,274.39,1.00,1,saddle
1.24,358.15,144.30,420.34,1.00,0,bicycle
