x1,y1,x2,y2,confidence,class_id,class_name
77.78,123.43,99.34,175.01,1.00,1,saddle
104.41,112.44,129.14,159.79,1.00,1,saddle
167.82,100.61,198.89,157.25,1.00,1,saddle
230.59,111.60,260.40,183.46,1.00,1,saddle
275.61,114.98,300.98,176.70,1.00,1,saddle
434.13,117.52,463.94,171.62,1.00,1,saddle
531.15,137.81,555.88,187.69,1.00,1,saddle
567.93,175.85,588.22,222.35,1.00,1,saddle
621.82,212.21,640.00,258.71,1.00,1,saddle
11.84,250.25,36.57,292.52,1.00,1,saddle
101.88,617.17,123.43,640.00,1.00,1,saddle
565.39,308.59,590.75,355.09,1.00,1,saddle
397.99,6.76,465.84,266.31,1.00,0,bicycle
473.45,34.66,533.05,261.24,1.00,0,bicycle
286.39,0.00,328.24,268.01,1.00,0,bicycle
235.67,0.00,286.39,257.86,1.00,0,bicycle
192.55,6.76,238.20,245.18,1.00,0,bicycle
143.09,25.36,210.94,261.24,1.00,0,bicycle
33.39,124.28,120.26,354.24,1.00,0,bicycle
512.13,224.04,621.19,396.51,1.00,0,bicycle
3.59,75.24,76.51,262.93,1.00,0,bicycle
90.81,77.85,176.02,251.17,1.00,0,bicycle
495.08,105.22,582.16,292.63,1.00,0,bicycle
554.79,142.53,630.05,315.02,1.00,0,bicycle
598.33,611.91,613.88,635.13,1.00,1,saddle
566.61,575.42,583.40,602.79,1.00,1,saddle
40.43,609.42,58.46,634.30,1.00,1,saddle
521.21,490.83,590.87,640.00,1.00,0,bicycle
537.38,500.78,598.33,640.00,1.00,0,bicycle
