x1,y1,x2,y2,confidence,class_id,class_name
516.71,199.43,582.75,284.71,1.00,0,bicycle
545.14,212.98,602.43,288.64,1.00,0,bicycle
583.63,226.10,632.61,296.08,1.00,0,bicycle
492.48,350.67,544.69,445.13,1.00,0,bicycle
507.35,365.14,549.13,454.16,1.00,0,bicycle
521.88,359.69,565.07,449.72,1.00,0,bicycle
536.21,356.67,572.54,443.06,1.00,0,bicycle
554.17,356.87,593.13,436.40,1.00,0,bicycle
570.41,236.48,583.32,255.37,1.00,1,saddle
555.50,381.38,562.54,398.16,1.00,1,saddle
616.82,378.07,628.42,392.78,1.00,1,saddle
