x1,y1,x2,y2,confidence,class_id,class_name
404.49,292.43,608.24,353.96,1.00,0,bicycle
30.48,271.07,204.00,329.12,1.00,0,bicycle
33.59,374.73,208.98,451.03,1.00,0,bicycle
406.45,550.51,580.08,639.20,1.00,0,bicycle
46.65,454.34,208.98,546.39,1.00,0,bicycle
438.63,125.76,594.90,186.75,1.00,0,bicycle
408.80,76.37,570.32,163.82,1.00,0,bicycle
409.19,468.38,554.75,527.95,1.00,0,bicycle
401.85,381.75,597.00,437.07,1.00,0,bicycle
389.59,263.59,565.21,303.05,1.00,0,bicycle
390.64,148.88,587.35,213.93,1.00,0,bicycle
495.48,298.95,530.59,338.57,1.00,1,saddle
77.44,410.01,112.56,449.03,1.00,1,saddle
474.01,618.43,503.37,640.00,1.00,1,saddle
90.07,524.14,120.09,556.75,1.00,1,saddle
502.83,483.70,536.28,512.83,1.00,1,saddle
506.53,389.64,538.03,427.19,1.00,1,saddle
476.60,250.63,494.34,284.25,1.00,1,saddle
478.91,129.67,504.30,157.06,1.00,1,saddle
