x1,y1,x2,y2,confidence,class_id,class_name
0.00,154.14,26.12,191.92,1.00,1,saddle
12.47,204.60,37.94,232.93,1.00,1,saddle
6.76,276.05,39.74,311.97,1.00,1,saddle
9.33,334.93,35.45,368.93,1.00,1,saddle
32.13,460.77,71.44,510.65,1.00,1,saddle
41.64,540.24,83.49,588.43,1.00,1,saddle
486.13,523.33,516.57,558.83,1.00,1,saddle
477.05,426.15,511.88,456.83,1.00,1,saddle
455.28,345.79,482.96,377.22,1.00,1,saddle
432.26,273.92,467.09,310.88,1.00,1,saddle
404.90,168.24,435.37,194.78,1.00,1,saddle
17.41,82.85,40.37,105.68,1.00,1,saddle
319.37,0.00,439.84,144.57,1.00,0,bicycle
279.42,192.76,416.38,317.04,1.00,0,bicycle
371.99,145.85,507.52,238.41,1.00,0,bicycle
374.53,249.51,539.86,334.80,1.00,0,bicycle
392.29,287.66,536.75,394.82,1.00,0,bicycle
406.87,377.22,575.94,463.30,1.00,0,bicycle
439.21,426.10,601.53,556.30,1.00,0,bicycle
37.20,518.26,179.87,629.86,1.00,0,bicycle
0.00,494.58,161.48,585.89,1.00,0,bicycle
0.00,423.57,165.92,518.26,1.00,0,bicycle
0.00,307.74,112.66,388.06,1.00,0,bicycle
0.00,260.40,138.65,322.96,1.00,0,bicycle
0.00,190.22,127.87,254.48,1.00,0,bicycle
0.00,160.78,102.00,204.73,1.00,0,bicycle
313.47,246.19,337.73,271.90,1.00,1,saddle
0.00,99.41,126.26,154.97,1.00,0,bicycle
0.00,363.95,150.52,423.66,1.00,0,bicycle
