x1,y1,x2,y2,confidence,class_id,class_name
446.02,380.35,506.04,472.45,1.00,0,bicycle
474.60,374.96,526.42,464.15,1.00,0,bicycle
546.70,356.73,594.81,438.76,1.00,0,bicycle
547.52,210.47,603.46,289.20,1.00,0,bicycle
567.35,222.89,614.81,295.54,1.00,0,bicycle
583.55,228.29,626.06,295.32,1.00,0,bicycle
572.09,353.03,615.08,431.15,1.00,0,bicycle
540.30,209.52,591.77,283.70,1.00,0,bicycle
566.94,222.54,604.79,293.08,1.00,0,bicycle
586.32,228.29,621.14,296.11,1.00,0,bicycle
599.94,235.56,638.40,298.84,1.00,0,bicycle
518.50,288.54,597.22,334.56,1.00,0,bicycle
498.49,427.87,515.16,444.08,1.00,1,saddle
521.64,413.05,533.22,433.89,1.00,1,saddle
604.07,378.32,616.11,399.16,1.00,1,saddle
616.57,378.32,629.07,393.60,1.00,1,saddle
631.85,372.30,640.00,391.29,1.00,1,saddle
587.40,246.35,598.51,260.70,1.00,1,saddle
607.77,253.76,613.79,269.97,1.00,1,saddle
